"ID_Month","City","State","Latitude","Longitude","Altitude","ID","Monthly mean dry bulb temperature","Monthly mean dew point temperature","Monthly mean relative humidity","Monthly mean atmospheric pressure","Monthly mean global horizontal radiation","Monthly mean direct normal radiation","Monthly mean diffuse horizontal radiation","Monthly mean wind speed"
"BRA_PB_Monteiro.819140_INMET_08","Monteiro","PB",-7.89,-37.12,604,"BRA_PB_Monteiro.819140_INMET",21.8825268817204,16.6168010752688,74.0430107526882,94714.9596774193,212.485215053763,89.9717741935484,97.4905913978495,2.24543010752688
"BRA_PB_Monteiro.819140_INMET_09","Monteiro","PB",-7.89,-37.12,604,"BRA_PB_Monteiro.819140_INMET",23.9470833333333,15.6434722222222,63.5263888888889,94694.8055555556,271.616666666667,146.570833333333,93.0208333333333,3.055
"BRA_PB_Monteiro.819140_INMET_10","Monteiro","PB",-7.89,-37.12,604,"BRA_PB_Monteiro.819140_INMET",25.4813172043011,15.3866935483871,57.5873655913978,94424.9462365591,288.458333333333,161.407258064516,96.6868279569892,3.35712365591398
"BRA_PB_Monteiro.819140_INMET_11","Monteiro","PB",-7.89,-37.12,604,"BRA_PB_Monteiro.819140_INMET",25.6705555555556,15.5680555555556,57.5569444444444,94390.7777777778,294.786111111111,165.430555555556,95.3458333333333,3.87027777777778
"BRA_PB_Monteiro.819140_INMET_12","Monteiro","PB",-7.89,-37.12,604,"BRA_PB_Monteiro.819140_INMET",25.9739247311828,16.7358870967742,60.3494623655914,94414.1801075269,256.104838709677,124.853494623656,104.540322580645,3.68225806451613
"BRA_PB_Patos.819130_INMET_01","Patos","PB",-7.02,-37.28,249,"BRA_PB_Patos.819130_INMET",28.7413978494624,17.492876344086,54.4583333333333,98143.6155913978,276.34811827957,143.008064516129,101.693548387097,3.12741935483871
"BRA_PB_Patos.819130_INMET_02","Patos","PB",-7.02,-37.28,249,"BRA_PB_Patos.819130_INMET",26.9988095238095,20.3010416666667,68.3779761904762,98105.4985119048,262.184523809524,130.672619047619,105.955357142857,2.36175595238095
"BRA_PB_Patos.819130_INMET_03","Patos","PB",-7.02,-37.28,249,"BRA_PB_Patos.819130_INMET",27.079435483871,21.1771505376344,71.7190860215054,98089.3279569892,278.79435483871,154.139784946237,93.4448924731183,1.98104838709677
"BRA_PB_Patos.819130_INMET_04","Patos","PB",-7.02,-37.28,249,"BRA_PB_Patos.819130_INMET",26.3354166666667,21.94125,77.8694444444444,98211.0694444444,251.284722222222,130.840277777778,90.9972222222222,1.69083333333333
"BRA_PB_Patos.819130_INMET_05","Patos","PB",-7.02,-37.28,249,"BRA_PB_Patos.819130_INMET",25.9459677419355,21.6504032258065,77.9932795698925,98256.1559139785,214.305107526882,95.6021505376344,88.0241935483871,1.6864247311828
"BRA_PB_Patos.819130_INMET_06","Patos","PB",-7.02,-37.28,249,"BRA_PB_Patos.819130_INMET",25.1943055555556,19.6283333333333,72.3083333333333,98430.0138888889,206.431944444444,86.8930555555555,86.2111111111111,2.13583333333333
"BRA_PB_Patos.819130_INMET_07","Patos","PB",-7.02,-37.28,249,"BRA_PB_Patos.819130_INMET",25.714247311828,17.7844086021505,63.614247311828,98490.0672043011,217.110215053763,96.760752688172,84.2459677419355,2.61465053763441
"BRA_PB_Patos.819130_INMET_08","Patos","PB",-7.02,-37.28,249,"BRA_PB_Patos.819130_INMET",25.964247311828,16.9971774193548,60.1841397849462,98465.188172043,233.286290322581,111.413978494624,91.0725806451613,3.26424731182796
"BRA_PB_Patos.819130_INMET_09","Patos","PB",-7.02,-37.28,249,"BRA_PB_Patos.819130_INMET",27.7473611111111,16.0051388888889,52.1611111111111,98435.9861111111,271.541666666667,146.127777777778,93.5083333333333,3.99625
"BRA_PB_Patos.819130_INMET_10","Patos","PB",-7.02,-37.28,249,"BRA_PB_Patos.819130_INMET",28.894623655914,15.5600806451613,47.9502688172043,98168.0510752688,284.829301075269,158.747311827957,94.3306451612903,3.48951612903226
"BRA_PB_Patos.819130_INMET_11","Patos","PB",-7.02,-37.28,249,"BRA_PB_Patos.819130_INMET",29.1222222222222,15.6590277777778,47.3666666666667,98120.2638888889,292.104166666667,163.581944444444,92.8291666666667,4.34486111111111
"BRA_PB_Patos.819130_INMET_12","Patos","PB",-7.02,-37.28,249,"BRA_PB_Patos.819130_INMET",29.1454301075269,17.090188172043,51.3104838709677,98147.1908602151,252.82123655914,120.681451612903,106.493279569892,3.65672043010753
"BRA_PB_Sao.Goncalo.817740_INMET_01","Sao Goncalo","PB",-6.84,-38.31,234,"BRA_PB_Sao.Goncalo.817740_INMET",26.7287634408602,20.6365591397849,71.5362903225806,98459.3682795699,240.57123655914,108.912634408602,107.739247311828,1.33924731182796
"BRA_PB_Sao.Goncalo.817740_INMET_02","Sao Goncalo","PB",-6.84,-38.31,234,"BRA_PB_Sao.Goncalo.817740_INMET",27.311755952381,20.7133928571429,69.5788690476191,98394.8958333333,246.925595238095,116.380952380952,108.361607142857,1.6
"BRA_PB_Sao.Goncalo.817740_INMET_03","Sao Goncalo","PB",-6.84,-38.31,234,"BRA_PB_Sao.Goncalo.817740_INMET",27.9034946236559,20.7185483870968,68.0040322580645,98406.2768817204,276.590053763441,152.201612903226,93.5040322580645,1.36760752688172
"BRA_PB_Sao.Goncalo.817740_INMET_04","Sao Goncalo","PB",-6.84,-38.31,234,"BRA_PB_Sao.Goncalo.817740_INMET",26.98125,21.9227777777778,75.7597222222222,98434.0833333333,257.791666666667,132.431944444444,91.9986111111111,1.17541666666667
"BRA_PB_Sao.Goncalo.817740_INMET_05","Sao Goncalo","PB",-6.84,-38.31,234,"BRA_PB_Sao.Goncalo.817740_INMET",26.2661290322581,20.8591397849462,74.4852150537634,98502.3561827957,250.884408602151,128.498655913978,78.9959677419355,1.15766129032258
"BRA_PB_Sao.Goncalo.817740_INMET_06","Sao Goncalo","PB",-6.84,-38.31,234,"BRA_PB_Sao.Goncalo.817740_INMET",24.3738888888889,18.9519444444444,73.5208333333333,98713.2777777778,222.986111111111,100.731944444444,81.8388888888889,1.48652777777778
"BRA_PB_Sao.Goncalo.817740_INMET_07","Sao Goncalo","PB",-6.84,-38.31,234,"BRA_PB_Sao.Goncalo.817740_INMET",24.658064516129,17.3200268817204,65.8104838709677,98834.4086021505,211.364247311828,91.005376344086,86.7956989247312,1.87862903225806
"BRA_PB_Sao.Goncalo.817740_INMET_08","Sao Goncalo","PB",-6.84,-38.31,234,"BRA_PB_Sao.Goncalo.817740_INMET",26.5536290322581,17.445564516129,60.0806451612903,98646.9758064516,246.887096774194,124.59811827957,86.4112903225806,2.07217741935484
"BRA_PB_Sao.Goncalo.817740_INMET_09","Sao Goncalo","PB",-6.84,-38.31,234,"BRA_PB_Sao.Goncalo.817740_INMET",27.7502777777778,16.1948611111111,52.4208333333333,98651.2513888889,280.079166666667,154.354166666667,90.7069444444444,2.32458333333333
"BRA_PB_Sao.Goncalo.817740_INMET_10","Sao Goncalo","PB",-6.84,-38.31,234,"BRA_PB_Sao.Goncalo.817740_INMET",27.4067204301075,17.7954301075269,59.4126344086022,98434.7580645161,286.454301075269,164.981182795699,90.8091397849462,1.73763440860215
"BRA_PB_Sao.Goncalo.817740_INMET_11","Sao Goncalo","PB",-6.84,-38.31,234,"BRA_PB_Sao.Goncalo.817740_INMET",28.11625,17.4298611111111,55.3333333333333,98372.9722222222,297.573611111111,167.913888888889,91.4125,2.03888888888889
"BRA_PB_Sao.Goncalo.817740_INMET_12","Sao Goncalo","PB",-6.84,-38.31,234,"BRA_PB_Sao.Goncalo.817740_INMET",27.9463709677419,18.8243279569892,60.6854838709677,98415.1344086022,257.057795698925,121.688172043011,108.087365591398,1.86034946236559
"BRA_PE_Arcoverde.819530_INMET_01","Arcoverde","PE",-8.42,-37.05,681,"BRA_PE_Arcoverde.819530_INMET",25.7237903225806,15.4759408602151,57.0013440860215,93554.3951612903,257.350806451613,122.095430107527,109.686827956989,3.2739247311828
"BRA_PE_Arcoverde.819530_INMET_02","Arcoverde","PE",-8.42,-37.05,681,"BRA_PE_Arcoverde.819530_INMET",24.5017857142857,17.3068452380952,66.9226190476191,93514.4494047619,226.120535714286,98.4360119047619,108.206845238095,2.91994047619048
"BRA_PE_Arcoverde.819530_INMET_03","Arcoverde","PE",-8.42,-37.05,681,"BRA_PE_Arcoverde.819530_INMET",24.9712365591398,17.5306451612903,66.239247311828,93480.0403225807,276.737903225806,149.426075268817,94.1962365591398,2.49180107526882
"BRA_PE_Arcoverde.819530_INMET_04","Arcoverde","PE",-8.42,-37.05,681,"BRA_PE_Arcoverde.819530_INMET",24.0941666666667,18.9047222222222,74.0875,93603.75,213.468055555556,88.475,102.438888888889,2.22944444444444
"BRA_PE_Arcoverde.819530_INMET_05","Arcoverde","PE",-8.42,-37.05,681,"BRA_PE_Arcoverde.819530_INMET",22.4227150537634,19.3426075268817,83.0631720430108,93678.8844086022,171.182795698925,58.3481182795699,94.7836021505376,2.59395161290323
"BRA_PE_Arcoverde.819530_INMET_06","Arcoverde","PE",-8.42,-37.05,681,"BRA_PE_Arcoverde.819530_INMET",21.2397222222222,17.97375,82.025,93856.7361111111,177.891666666667,61.5777777777778,91.6777777777778,2.97583333333333
"BRA_PE_Arcoverde.819530_INMET_07","Arcoverde","PE",-8.42,-37.05,681,"BRA_PE_Arcoverde.819530_INMET",20.8784946236559,17.139247311828,79.8817204301075,93921.2768817204,195.737903225806,77.1975806451613,88.4932795698925,2.94180107526882
"BRA_PE_Arcoverde.819530_INMET_08","Arcoverde","PE",-8.42,-37.05,681,"BRA_PE_Arcoverde.819530_INMET",20.8579301075269,15.5864247311828,73.9704301075269,93925.7190860215,223.876344086022,101.22311827957,93.625,3.38051075268817
"BRA_PE_Arcoverde.819530_INMET_09","Arcoverde","PE",-8.42,-37.05,681,"BRA_PE_Arcoverde.819530_INMET",23.0659722222222,14.9695833333333,63.8180555555556,93858,272.379166666667,147.984722222222,91.0236111111111,3.75819444444444
"BRA_PE_Arcoverde.819530_INMET_10","Arcoverde","PE",-8.42,-37.05,681,"BRA_PE_Arcoverde.819530_INMET",24.9479838709677,15.129435483871,58.2002688172043,93575.8870967742,268.47311827957,142.563172043011,97.2365591397849,3.36518817204301
"BRA_PE_Arcoverde.819530_INMET_11","Arcoverde","PE",-8.42,-37.05,681,"BRA_PE_Arcoverde.819530_INMET",25.1541666666667,14.885,57.0430555555556,93549.5277777778,277.4375,144.1375,101.359722222222,3.94875
"BRA_PE_Arcoverde.819530_INMET_12","Arcoverde","PE",-8.42,-37.05,681,"BRA_PE_Arcoverde.819530_INMET",25.2450268817204,16.2861559139785,61.1868279569892,93578.2795698925,240.659946236559,107.596774193548,108.67876344086,3.3239247311828
"BRA_PE_Cabrobo.828860_INMET_01","Cabrobo","PE",-8.5,-39.31,342,"BRA_PE_Cabrobo.828860_INMET",28.5603494623656,17.0271505376344,52.8064516129032,97201.3239247312,265.725806451613,132.27688172043,103.305107526882,3.46599462365591
"BRA_PE_Cabrobo.828860_INMET_02","Cabrobo","PE",-8.5,-39.31,342,"BRA_PE_Cabrobo.828860_INMET",27.011755952381,19.4123511904762,65.0074404761905,97171.09375,239.886904761905,103.177083333333,116.458333333333,2.6546130952381
"BRA_PE_Cabrobo.828860_INMET_03","Cabrobo","PE",-8.5,-39.31,342,"BRA_PE_Cabrobo.828860_INMET",27.4024193548387,20.0337365591398,66.2029569892473,97124.9731182796,276.694892473118,146.375,99.3252688172043,2.22123655913978
"BRA_PE_Cabrobo.828860_INMET_04","Cabrobo","PE",-8.5,-39.31,342,"BRA_PE_Cabrobo.828860_INMET",25.8643055555556,21.4504166666667,77.6263888888889,97284.1944444444,216.330555555556,89.6944444444444,104.704166666667,1.94611111111111
"BRA_PE_Cabrobo.828860_INMET_05","Cabrobo","PE",-8.5,-39.31,342,"BRA_PE_Cabrobo.828860_INMET",24.5299731182796,20.9938172043011,81.2620967741936,97399.6908602151,152.23252688172,38.3198924731183,101.35752688172,2.41048387096774
"BRA_PE_Cabrobo.828860_INMET_06","Cabrobo","PE",-8.5,-39.31,342,"BRA_PE_Cabrobo.828860_INMET",24.2869444444444,18.9386111111111,73.7638888888889,97577.4444444444,172.945833333333,55.4680555555556,95.3888888888889,3.12208333333333
"BRA_PE_Cabrobo.828860_INMET_07","Cabrobo","PE",-8.5,-39.31,342,"BRA_PE_Cabrobo.828860_INMET",24.6172043010753,17.4861559139785,66.9583333333333,97636.6129032258,197.92876344086,77.8051075268817,91.0497311827957,3.92029569892473
"BRA_PE_Cabrobo.828860_INMET_08","Cabrobo","PE",-8.5,-39.31,342,"BRA_PE_Cabrobo.828860_INMET",25.0305107526882,17.2170698924731,64.5174731182796,97602.7956989247,217.5,91.5456989247312,96.9153225806452,4.49435483870968
"BRA_PE_Cabrobo.828860_INMET_09","Cabrobo","PE",-8.5,-39.31,342,"BRA_PE_Cabrobo.828860_INMET",27.3775,15.9616666666667,53.6833333333333,97513.25,272.343055555556,147.388888888889,91.9125,3.98125
"BRA_PE_Cabrobo.828860_INMET_10","Cabrobo","PE",-8.5,-39.31,342,"BRA_PE_Cabrobo.828860_INMET",28.6427419354839,16.6040322580645,51.9059139784946,97196.9623655914,266.119623655914,140.485215053763,97.7983870967742,2.40806451612903
"BRA_PE_Cabrobo.828860_INMET_11","Cabrobo","PE",-8.5,-39.31,342,"BRA_PE_Cabrobo.828860_INMET",29.3686111111111,15.4054166666667,45.9708333333333,97154.6111111111,303.630555555556,172.754166666667,92.9861111111111,3.51847222222222
"BRA_PE_Cabrobo.828860_INMET_12","Cabrobo","PE",-8.5,-39.31,342,"BRA_PE_Cabrobo.828860_INMET",28.6865591397849,17.2997311827957,53.4381720430108,97202.1370967742,240.59811827957,107.952956989247,108.760752688172,2.95685483870968
"BRA_PE_Caruaru.828950_INMET_01","Caruaru","PE",-8.24,-35.99,550,"BRA_PE_Caruaru.828950_INMET",25.0043010752688,17.6659946236559,66.7513440860215,94826.3844086022,248.788978494624,109.127688172043,116.467741935484,3.4133064516129
"BRA_PE_Caruaru.828950_INMET_02","Caruaru","PE",-8.24,-35.99,550,"BRA_PE_Caruaru.828950_INMET",23.9035714285714,19.0940476190476,76.2916666666667,94768.3482142857,234.136904761905,106.279761904762,108.318452380952,2.65014880952381
"BRA_PE_Caruaru.828950_INMET_03","Caruaru","PE",-8.24,-35.99,550,"BRA_PE_Caruaru.828950_INMET",24.2708333333333,19.369623655914,76.130376344086,94732.311827957,252.100806451613,122.204301075269,106.880376344086,2.31774193548387
"BRA_PE_Caruaru.828950_INMET_04","Caruaru","PE",-8.24,-35.99,550,"BRA_PE_Caruaru.828950_INMET",24.3126388888889,19.9047222222222,77.9277777777778,94831.0972222222,210.395833333333,83.175,104.858333333333,2.28069444444444
"BRA_PE_Caruaru.828950_INMET_05","Caruaru","PE",-8.24,-35.99,550,"BRA_PE_Caruaru.828950_INMET",23.4369623655914,19.8532258064516,81.2795698924731,94881.0215053763,170.991935483871,54.6518817204301,97.3790322580645,2.46653225806452
"BRA_PE_Caruaru.828950_INMET_06","Caruaru","PE",-8.24,-35.99,550,"BRA_PE_Caruaru.828950_INMET",21.8908333333333,18.9169444444444,83.825,95068.5,176.711111111111,63.2652777777778,89.3125,2.90513888888889
"BRA_PE_Caruaru.828950_INMET_07","Caruaru","PE",-8.24,-35.99,550,"BRA_PE_Caruaru.828950_INMET",21.2548387096774,18.5903225806452,85.2862903225806,95143.6559139785,178.450268817204,62.4072580645161,92.7782258064516,2.83024193548387
"BRA_PE_Caruaru.828950_INMET_08","Caruaru","PE",-8.24,-35.99,550,"BRA_PE_Caruaru.828950_INMET",21.2647849462366,18.1415322580645,83.135752688172,95124.3010752688,200.043010752688,76.4650537634409,101.747311827957,2.96532258064516
"BRA_PE_Caruaru.828950_INMET_09","Caruaru","PE",-8.24,-35.99,550,"BRA_PE_Caruaru.828950_INMET",22.3545833333333,17.5502777777778,76.175,95140.4722222222,245.095833333333,116.5375,104.468055555556,2.78138888888889
"BRA_PE_Caruaru.828950_INMET_10","Caruaru","PE",-8.24,-35.99,550,"BRA_PE_Caruaru.828950_INMET",23.7987903225806,17.0373655913979,68.7540322580645,94870.2016129032,245.184139784946,112.495967741935,109.998655913978,3.20067204301075
"BRA_PE_Caruaru.828950_INMET_11","Caruaru","PE",-8.24,-35.99,550,"BRA_PE_Caruaru.828950_INMET",23.9680555555556,17.1461111111111,68.6152777777778,94846.4722222222,241.152777777778,105.229166666667,114.845833333333,3.19430555555556
"BRA_PE_Caruaru.828950_INMET_12","Caruaru","PE",-8.24,-35.99,550,"BRA_PE_Caruaru.828950_INMET",24.6436827956989,18.3146505376344,70.5551075268817,94850.2150537634,235.638440860215,98.991935483871,115.243279569892,3.08790322580645
"BRA_PE_Floresta.819770_INMET_01","Floresta","PE",-8.61,-38.59,329,"BRA_PE_Floresta.819770_INMET",28.242876344086,18.1064516129032,58.4072580645161,97332.3521505376,272.165322580645,137.424731182796,103.991935483871,2.94072580645161
"BRA_PE_Floresta.819770_INMET_02","Floresta","PE",-8.61,-38.59,329,"BRA_PE_Floresta.819770_INMET",27.0962797619048,20.2376488095238,69.2142857142857,97296.3541666667,223.233630952381,88.9181547619048,117.464285714286,2.37485119047619
"BRA_PE_Floresta.819770_INMET_03","Floresta","PE",-8.61,-38.59,329,"BRA_PE_Floresta.819770_INMET",27.9,20.0724462365591,66.1344086021505,97244.9596774193,261.819892473118,130.354838709677,103.911290322581,2.43534946236559
"BRA_PE_Floresta.819770_INMET_04","Floresta","PE",-8.61,-38.59,329,"BRA_PE_Floresta.819770_INMET",26.1704166666667,22.2522222222222,80.7958333333333,97402.7638888889,218.994444444444,91.6291666666667,103.759722222222,2.02069444444444
"BRA_PE_Floresta.819770_INMET_05","Floresta","PE",-8.61,-38.59,329,"BRA_PE_Floresta.819770_INMET",24.808064516129,21.977688172043,85.2379032258064,97518.1182795699,164.215053763441,47.3198924731183,100.258064516129,2.32795698924731
"BRA_PE_Floresta.819770_INMET_06","Floresta","PE",-8.61,-38.59,329,"BRA_PE_Floresta.819770_INMET",23.9406944444444,20.0451388888889,80.7291666666667,97710.0625,168.298611111111,51.0888888888889,95.4416666666667,2.63138888888889
"BRA_PE_Floresta.819770_INMET_07","Floresta","PE",-8.61,-38.59,329,"BRA_PE_Floresta.819770_INMET",24.108064516129,18.6559139784946,74.1814516129032,97772.7419354839,185.650537634409,64.9516129032258,94.9583333333333,3.10873655913979
"BRA_PE_Floresta.819770_INMET_08","Floresta","PE",-8.61,-38.59,329,"BRA_PE_Floresta.819770_INMET",24.2959677419355,18.2036290322581,71.6129032258064,97747.123655914,201.013440860215,75.008064516129,101.279569892473,3.56572580645161
"BRA_PE_Floresta.819770_INMET_09","Floresta","PE",-8.61,-38.59,329,"BRA_PE_Floresta.819770_INMET",26.7198611111111,16.5891666666667,58.1555555555556,97662.5277777778,273.652777777778,146.486111111111,92.4388888888889,3.71972222222222
"BRA_PE_Floresta.819770_INMET_10","Floresta","PE",-8.61,-38.59,329,"BRA_PE_Floresta.819770_INMET",28.6225806451613,16.4193548387097,51.1908602150538,97333.8172043011,269.985215053763,142.431451612903,99.1653225806452,3.34690860215054
"BRA_PE_Floresta.819770_INMET_11","Floresta","PE",-8.61,-38.59,329,"BRA_PE_Floresta.819770_INMET",28.8540277777778,15.5529166666667,47.8319444444444,97300.3333333333,297.201388888889,164.180555555556,95.6083333333333,3.69777777777778
"BRA_PE_Floresta.819770_INMET_12","Floresta","PE",-8.61,-38.59,329,"BRA_PE_Floresta.819770_INMET",28.5,17.405376344086,54.6626344086022,97337.002688172,242.165322580645,107.918010752688,110.284946236559,3.21290322580645
"BRA_PE_Garanhuns.819550_INMET_01","Garanhuns","PE",-8.89,-36.49,823,"BRA_PE_Garanhuns.819550_INMET",22.648252688172,17.0141129032258,73.4220430107527,92055.3225806452,248.599462365591,114.682795698925,110.251344086022,3.51491935483871
"BRA_PE_Garanhuns.819550_INMET_02","Garanhuns","PE",-8.89,-36.49,823,"BRA_PE_Garanhuns.819550_INMET",23.2169642857143,17.1355654761905,71.7425595238095,92130.0744047619,257.065476190476,124.263392857143,110.741071428571,3.6983630952381
"BRA_PE_Garanhuns.819550_INMET_03","Garanhuns","PE",-8.89,-36.49,823,"BRA_PE_Garanhuns.819550_INMET",22.5684139784946,18.4498655913978,79.9206989247312,92051.1559139785,210.266129032258,83.505376344086,110.717741935484,2.7989247311828
"BRA_PE_Garanhuns.819550_INMET_04","Garanhuns","PE",-8.89,-36.49,823,"BRA_PE_Garanhuns.819550_INMET",21.9809722222222,18.8126388888889,83.2180555555556,92035.6527777778,217.311111111111,90.9069444444444,103.234722222222,2.52069444444444
"BRA_PE_Garanhuns.819550_INMET_05","Garanhuns","PE",-8.89,-36.49,823,"BRA_PE_Garanhuns.819550_INMET",20.4712365591398,18.7860215053763,90.3938172043011,92220.0403225807,154.758064516129,47.1586021505376,92.3239247311828,2.15134408602151
"BRA_PE_Garanhuns.819550_INMET_06","Garanhuns","PE",-8.89,-36.49,823,"BRA_PE_Garanhuns.819550_INMET",18.9919444444444,17.5136111111111,91.2958333333333,92369.5833333333,149.054166666667,40.6194444444444,92.9166666666667,2.38125
"BRA_PE_Garanhuns.819550_INMET_07","Garanhuns","PE",-8.89,-36.49,823,"BRA_PE_Garanhuns.819550_INMET",18.1572580645161,16.8130376344086,91.9825268817204,92496.4516129032,141.311827956989,34.510752688172,94.5282258064516,2.70510752688172
"BRA_PE_Garanhuns.819550_INMET_08","Garanhuns","PE",-8.89,-36.49,823,"BRA_PE_Garanhuns.819550_INMET",18.6795698924731,16.8698924731183,89.6384408602151,92360.5779569892,175.079301075269,58.6545698924731,101.334677419355,2.50389784946237
"BRA_PE_Garanhuns.819550_INMET_09","Garanhuns","PE",-8.89,-36.49,823,"BRA_PE_Garanhuns.819550_INMET",19.7486111111111,16.85375,84.2958333333333,92406.1527777778,208.1375,81.7291666666667,109.709722222222,2.93611111111111
"BRA_PE_Garanhuns.819550_INMET_10","Garanhuns","PE",-8.89,-36.49,823,"BRA_PE_Garanhuns.819550_INMET",20.6060483870968,17.1961021505376,82.0174731182796,92323.6559139785,235.647849462366,101.326612903226,115.721774193548,3.40833333333333
"BRA_PE_Garanhuns.819550_INMET_11","Garanhuns","PE",-8.89,-36.49,823,"BRA_PE_Garanhuns.819550_INMET",22.5445833333333,16.4755555555556,71.4708333333333,92097.6944444444,286.1375,154.594444444444,101.929166666667,4.69722222222222
"BRA_PE_Garanhuns.819550_INMET_12","Garanhuns","PE",-8.89,-36.49,823,"BRA_PE_Garanhuns.819550_INMET",23.0391129032258,16.6271505376344,70.4395161290323,92039.7177419355,268.575268817204,130.715053763441,107.610215053763,4.0366935483871
"BRA_PE_Ibimirim.819540_INMET_01","Ibimirim","PE",-8.51,-37.71,448,"BRA_PE_Ibimirim.819540_INMET",27.8213709677419,16.2810483870968,53.3427419354839,96244.3682795699,275.045698924731,142.806451612903,102.932795698925,2.71586021505376
"BRA_PE_Ibimirim.819540_INMET_02","Ibimirim","PE",-8.51,-37.71,448,"BRA_PE_Ibimirim.819540_INMET",26.4931547619048,18.3061011904762,64.0863095238095,96209.53125,243.543154761905,117.328869047619,106.589285714286,2.43467261904762
"BRA_PE_Ibimirim.819540_INMET_03","Ibimirim","PE",-8.51,-37.71,448,"BRA_PE_Ibimirim.819540_INMET",27.3942204301075,18.454435483871,61.3870967741936,96163.9516129032,264.354838709677,142.740591397849,97.6182795698925,2.2364247311828
"BRA_PE_Ibimirim.819540_INMET_04","Ibimirim","PE",-8.51,-37.71,448,"BRA_PE_Ibimirim.819540_INMET",25.7113888888889,20.2256944444444,73.3625,96307.25,234.222222222222,114.629166666667,94.6916666666667,1.91680555555556
"BRA_PE_Ibimirim.819540_INMET_05","Ibimirim","PE",-8.51,-37.71,448,"BRA_PE_Ibimirim.819540_INMET",23.7592741935484,20.6064516129032,82.9529569892473,96404.1935483871,180.604838709677,64.4610215053764,95.4180107526882,2.21088709677419
"BRA_PE_Ibimirim.819540_INMET_06","Ibimirim","PE",-8.51,-37.71,448,"BRA_PE_Ibimirim.819540_INMET",22.6004166666667,19.1451388888889,81.6347222222222,96593.5,175.458333333333,58.7361111111111,93.4291666666667,2.50708333333333
"BRA_PE_Ibimirim.819540_INMET_07","Ibimirim","PE",-8.51,-37.71,448,"BRA_PE_Ibimirim.819540_INMET",22.6315860215054,17.8075268817204,76.0134408602151,96655.6048387097,197.047043010753,78.3104838709677,89.4744623655914,2.82983870967742
"BRA_PE_Ibimirim.819540_INMET_08","Ibimirim","PE",-8.51,-37.71,448,"BRA_PE_Ibimirim.819540_INMET",22.9272849462366,17.4161290322581,73.5967741935484,96634.0053763441,206.213709677419,82.9905913978495,99.1532258064516,3.00228494623656
"BRA_PE_Ibimirim.819540_INMET_09","Ibimirim","PE",-8.51,-37.71,448,"BRA_PE_Ibimirim.819540_INMET",25.3381944444444,15.9863888888889,60.5291666666667,96572.8611111111,264.279166666667,139.263888888889,95.1777777777778,2.77666666666667
"BRA_PE_Ibimirim.819540_INMET_10","Ibimirim","PE",-8.51,-37.71,448,"BRA_PE_Ibimirim.819540_INMET",27.5587365591398,15.8967741935484,52.8293010752688,96261.5188172043,281.966397849462,157.524193548387,94.0766129032258,2.69596774193548
"BRA_PE_Ibimirim.819540_INMET_11","Ibimirim","PE",-8.51,-37.71,448,"BRA_PE_Ibimirim.819540_INMET",27.7244444444444,15.1566666666667,50.1069444444444,96230.3194444444,282.009722222222,149.569444444444,99.0527777777778,2.77833333333333
"BRA_PE_Ibimirim.819540_INMET_12","Ibimirim","PE",-8.51,-37.71,448,"BRA_PE_Ibimirim.819540_INMET",27.2900537634409,17.107123655914,57.4005376344086,96265.1209677419,244.342741935484,115.364247311828,104.870967741935,2.53104838709677
"BRA_PE_Palmares.819570_INMET_01","Palmares","PE",-8.67,-35.57,180,"BRA_PE_Palmares.819570_INMET",26.6611559139785,20.2202956989247,70.1048387096774,99318.8037634409,244.791666666667,101.57123655914,120.780913978495,2.55430107526882
"BRA_PE_Palmares.819570_INMET_02","Palmares","PE",-8.67,-35.57,180,"BRA_PE_Palmares.819570_INMET",25.7688988095238,21.3153273809524,77.8958333333333,99253.1547619048,205.754464285714,76.7470238095238,114.63244047619,2.12619047619048
"BRA_PE_Palmares.819570_INMET_03","Palmares","PE",-8.67,-35.57,180,"BRA_PE_Palmares.819570_INMET",26.5555107526882,21.514247311828,75.5739247311828,99195.5107526882,231.690860215054,93.4462365591398,117.690860215054,2.06720430107527
"BRA_PE_Palmares.819570_INMET_04","Palmares","PE",-8.67,-35.57,180,"BRA_PE_Palmares.819570_INMET",25.9538888888889,22.09875,80.5791666666667,99301.9166666667,190.827777777778,68.975,103.683333333333,1.77875
"BRA_PE_Palmares.819570_INMET_05","Palmares","PE",-8.67,-35.57,180,"BRA_PE_Palmares.819570_INMET",24.8125,22.3284946236559,86.5282258064516,99364.5833333333,157.297043010753,46.2688172043011,95.1370967741936,1.75349462365591
"BRA_PE_Palmares.819570_INMET_06","Palmares","PE",-8.67,-35.57,180,"BRA_PE_Palmares.819570_INMET",23.63,21.00375,85.6875,99577.7916666667,154.7625,45.0194444444444,90.8611111111111,2.00375
"BRA_PE_Palmares.819570_INMET_07","Palmares","PE",-8.67,-35.57,180,"BRA_PE_Palmares.819570_INMET",23.0092741935484,20.4766129032258,86.0913978494624,99668.1048387097,160.22311827957,47.0739247311828,95.3534946236559,1.97405913978495
"BRA_PE_Palmares.819570_INMET_08","Palmares","PE",-8.67,-35.57,180,"BRA_PE_Palmares.819570_INMET",23.077688172043,20.1166666666667,84.1827956989247,99655.0134408602,181.063172043011,61.244623655914,103.04435483871,2.08709677419355
